"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,6","3454","16761","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,8","3725","15677","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,8","5488","23026","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,8","4876","19681","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,5","2007","9778","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,7","4557","23111","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,8","2239","9413","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,5","3097","15872","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,3","1219","6675","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,5","3661","14951","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,4","3055","13035","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,9","1742","8337","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,5","3985","16966","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","25","25 Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,7","4453","22639","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,8","4724","20693","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","21,5","2535","11775","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","25,4","5071","19965","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","17,9","949","5292","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,1","3","13","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20","1871","9334","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,2","4296","17783","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22","6374","28916","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,7","2159","10959","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,4","88587","395696","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","30","6355","21167","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","21,2","2588","12197","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,9","4104","21680","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,5","4039","17201","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","25","25 Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,7","1282","6845","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,9","3823","15349","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,6","4668","20643","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,2","4662","23082","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","21,3","1770","8313","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","21,8","2603","11922","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","25,9","5184","20040","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","29,7","11","37","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18","968","5364","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,9","1907","9606","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,1","4314","17923","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,9","3775","15795","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,6","4018","21574","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,9","3185","13303","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,8","2568","12328","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,5","2352","9585","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,7","3519","17012","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,4","5665","23182","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,9","4855","19474","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,9","2085","9976","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,3","4521","23419","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,5","89996","399399","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","30,5","6439","21142","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,2","6477","29133","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,6","2212","11299","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,5","3094","15852","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","26","5255","20196","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22","2627","11941","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","17,7","970","5482","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","28,1","18","64","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,8","1928","9727","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,7","4560","18429","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,3","3916","16148","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","25,5","4010","15714","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,1","4355","22825","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,1","4530","20544","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","21,4","1795","8384","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,7","4124","17402","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","25","25 Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,7","5768","23360","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,9","4926","19794","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20","2032","10173","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19","4478","23530","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,3","3948","21539","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,4","3149","16198","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,2","3234","13351","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,2","6494","29275","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,6","2278","11641","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,7","1291","6907","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,6","91080","403717","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","31,2","6740","21575","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","21,4","2697","12615","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","25,2","2445","9715","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,4","3512","17188","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","21,9","6329","28861","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,7","2165","11565","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,8","4122","17315","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","25","25 Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,9","3840","16055","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","17,8","3757","21131","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","23,8","3092","12981","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,8","2583","12448","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,6","2971","16013","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18","1239","6872","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","25","3896","15606","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,4","4284","23280","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","22,1","87751","396519","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","30,8","6410","20826","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","18,6","4197","22541","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","21,6","4339","20068","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","17,3","930","5364","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","100","3","3","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","20,2","1983","9833","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,6","4420","17995","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,7","2366","9589","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","19,9","3364","16880","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","24,4","4577","18729","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2009","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
