"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Verkehr","Personenwagendichte","privat","416,8","32989","79148","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Personenwagendichte","gesamt","467,8","29344","62724","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","privat","361,2","19282","53389","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","privat","375","6","16","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","gesamt","375,1","20387","54351","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","privat","317,2","19628","61886","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","privat","355,3","21397","60215","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","privat","358","13463","37607","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","privat","452,7","21691","47919","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","privat","367,8","37045","100724","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Personenwagendichte","gesamt","898,2","16310","18159","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Personenwagendichte","gesamt","353,1","8943","25328","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","gesamt","737,9","45664","61886","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","gesamt","499,9","30101","60215","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","privat","284,5","13102","46058","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","privat","317","11774","37146","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","gesamt","384,7","32547","84604","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","gesamt","696","46624","66992","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","privat","340,5","13277","38995","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","privat","363,5","17475","48075","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","privat","400,9","15175","37857","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","privat","341,7","17096","50028","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","25","25 Laim"
"Verkehr","Personenwagendichte","gesamt","357,1","5","14","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","gesamt","897,2","16936","18876","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Personenwagendichte","privat","285,9","15548","54382","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","privat","264,6","6907","26103","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","privat","292,3","19583","66992","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","gesamt","408,1","15914","38995","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","gesamt","479,6","38703","80701","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Personenwagendichte","gesamt","519,9","14416","27730","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","privat","271,5","12418","45736","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","privat","315,2","18772","59553","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","329,4","17914","54382","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","privat","347,5","17691","50903","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Personenwagendichte","gesamt","655,9","49624","75657","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","privat","353,7","36324","102689","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Personenwagendichte","privat","411","33165","80701","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Personenwagendichte","gesamt","473,3","30178","63763","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","gesamt","425,4","16104","37857","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","privat","335,9","28418","84604","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","privat","366,2","17488","47754","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","privat","429,2","23141","53915","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","gesamt","506,1","27284","53915","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","privat","377,3","16976","44993","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","20","20 Hadern"
"Verkehr","Personenwagendichte","gesamt","385,3","20902","54245","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","privat","351,4","465981","1326206","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","gesamt","361,2","13416","37146","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","gesamt","383,4","18431","48075","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","privat","356,4","19334","54245","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","gesamt","361,5","16533","45736","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","gesamt","449,5","28062","62430","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","privat","302,6","14225","47007","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","privat","395,3","25208","63763","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","gesamt","407,5","20388","50028","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","25","25 Laim"
"Verkehr","Personenwagendichte","gesamt","446,7","592419","1326206","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","380,4","7180","18876","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Personenwagendichte","gesamt","412","18975","46058","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","gesamt","339,6","20227","59553","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","406,8","10620","26103","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","privat","444,2","12319","27730","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","privat","285,7","4","14","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","gesamt","410,7","20908","50903","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Personenwagendichte","gesamt","493,2","23554","47754","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","privat","342,8","21400","62430","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","privat","422,7","31981","75657","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","gesamt","401,9","41267","102689","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Personenwagendichte","gesamt","323","15185","47007","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","gesamt","393,4","17702","44993","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2006","Stadtbezirk","20","20 Hadern"
"Verkehr","Personenwagendichte","privat","345,5","487481","1410741","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","367,7","7246","19707","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Personenwagendichte","privat","310,2","12099","39002","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","gesamt","349,4","13627","39002","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","gesamt","386,9","40972","105900","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Personenwagendichte","privat","288,9","14636","50656","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","privat","356,7","17996","50455","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","gesamt","432,2","29336","67878","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","privat","360,8","20629","57183","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","gesamt","388,4","20480","52733","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","25","25 Laim"
"Verkehr","Personenwagendichte","gesamt","2248","44301","19707","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Personenwagendichte","privat","-88888888","1","","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","gesamt","-88888888","1","","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","privat","310,8","19778","63644","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","317","18166","57297","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","gesamt","482,1","31329","64983","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","gesamt","305,9","15496","50656","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","privat","402,2","34373","85468","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Personenwagendichte","privat","371","17607","47459","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","20","20 Hadern"
"Verkehr","Personenwagendichte","gesamt","388,5","18440","47459","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","20","20 Hadern"
"Verkehr","Personenwagendichte","gesamt","428,7","17057","39789","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","privat","333,5","17587","52733","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","25","25 Laim"
"Verkehr","Personenwagendichte","privat","328,3","30250","92139","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","gesamt","658,7","46418","70470","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","privat","341,4","22775","66706","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","privat","420","33254","79175","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","privat","411","26708","64983","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","gesamt","477,3","23624","49498","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","gesamt","480,2","38021","79175","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","privat","327,8","13552","41342","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","privat","275,8","13652","49498","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","gesamt","368,6","33958","92139","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","privat","284,1","20019","70470","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","gesamt","381,3","15764","41342","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","gesamt","385","19425","50455","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","privat","394","26745","67878","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","privat","400,6","15938","39789","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","gesamt","454,3","640881","1410741","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","269,2","12984","48231","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","gesamt","349,8","16869","48231","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","privat","280,1","16050","57297","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","privat","341,4","18187","53271","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Personenwagendichte","gesamt","375,4","10767","28678","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","privat","358","17680","49384","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","gesamt","594,6","39664","66706","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","privat","349,6","37020","105900","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Personenwagendichte","gesamt","483,3","41310","85468","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Personenwagendichte","privat","453,9","13479","29693","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","gesamt","532,8","15819","29693","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","gesamt","336,8","21438","63644","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","436,5","23253","53271","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Personenwagendichte","privat","252,3","7236","28678","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","gesamt","468,3","23126","49384","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","gesamt","388,6","22220","57183","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2011","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","privat","341,7","467162","1367314","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","305,2","19087","62541","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","331,9","20756","62541","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","344","13188","38335","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","privat","333,3","21449","64350","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","gesamt","376,6","18603","49391","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","privat","396","15177","38327","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","privat","439,5","12657","28796","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","privat","261,4","12443","47599","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","gesamt","345,6","16452","47599","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","gesamt","486,5","23570","48451","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","privat","416","32082","77112","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2008","Stadtbezirk","13","13 Bogenhausen"
