"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Ausländer/innenanteil","gesamt","23","293386","1273186","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,7","10285","41581","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,1","12513","72982","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,1","10639","62081","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","38,4","9751","25369","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,3","8979","46462","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,2","6835","37595","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,6","4108","18210","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","29,4","12793","43469","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","24","12307","51383","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,9","11127","48669","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,4","12197","44473","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","34,5","21773","63076","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","26,4","26613","100844","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,7","12012","55231","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Ausländer/innenanteil","gesamt","22","18041","81921","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Ausländer/innenanteil","gesamt","20","8683","43396","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Ausländer/innenanteil","gesamt","17","4666","27374","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,4","15689","57183","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,7","334735","1410741","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,9","11356","49498","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,8","14913","79175","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,7","12014","67878","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,4","11442","46856","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","15,4","7546","48914","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,4","14380","78057","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,1","10294","48841","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,3","13420","52958","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Ausländer/innenanteil","gesamt","0","0","24","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Ausländer/innenanteil","gesamt","23","4178","18159","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","30,5","13293","43637","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,7","12759","51636","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,7","11020","48564","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,9","12478","44761","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,9","14265","55180","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,7","3925","18932","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,7","11944","46446","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,2","11765","55590","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,7","11825","52185","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,7","13407","48425","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","34,8","23683","68023","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,3","28340","103732","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,6","308569","1364194","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,4","10888","48619","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,8","13628","76684","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,5","10792","65279","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","33,6","9358","27814","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,9","9263","48911","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,7","7157","38268","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","26","12679","48692","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","17","10321","60879","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","19","15647","82482","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,5","11059","51338","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,6","12181","62028","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,7","18147","87846","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,5","9973","46490","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Ausländer/innenanteil","gesamt","15,6","4480","28732","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,3","9250","38112","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Ausländer/innenanteil","gesamt","22","14013","63720","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Ausländer/innenanteil","gesamt","26,6","10579","39787","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2009","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","35,3","24373","68970","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","28","29308","104737","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Ausländer/innenanteil","gesamt","21","4039","19207","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,9","12255","47357","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,2","11968","56322","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,3","12220","52495","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,9","13665","49030","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","22","4154","18876","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","28","12797","45736","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,7","12367","54382","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,1","11746","50903","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,5","12914","47007","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","36","9393","26103","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,4","9337","48075","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,5","7018","37857","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","23","304445","1326206","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,5","10838","46058","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,7","13419","75657","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,1","10900","63763","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,7","13927","54245","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Ausländer/innenanteil","gesamt","42,9","6","14","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,7","12323","59553","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,3","18016","84604","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,5","9218","44993","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,2","4498","27730","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","25","11942","47754","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,2","8723","53915","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,9","15219","80701","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,4","10715","50028","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2006","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,9","11104","46546","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","15,6","7493","47919","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,4","14325","77850","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,6","10026","48708","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2003","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,6","12653","61514","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,1","18118","85964","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,2","9744","46059","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,1","4540","28165","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,2","12192","48306","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,3","9223","56487","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,3","15849","82283","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,8","11010","50600","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,5","13153","47791","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","35,3","9491","26877","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,7","9659","48990","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,6","7082","38091","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","23","311321","1351445","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,3","11111","47711","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,1","13892","76709","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,1","11067","64773","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,9","11830","51745","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,7","9732","37940","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,8","14542","63832","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Ausländer/innenanteil","gesamt","26,4","10521","39783","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","35,2","23903","67864","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,1","28005","103447","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2007","Stadtbezirk","16","16 Ramersdorf - Perlach"
